Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
9/25/24,75.4,77.7,75.4,77.4,811,4105235,314280538.5
9/24/24,74,75,74,75,638,1221776,91533855.2
9/23/24,72.6,75,,74,433,988394,72552192.1
9/20/24,72.5,73.5,72.3,72.6,435,1004937,72978862
9/19/24,73,73,71.9,72.2,417,973490,70635839
9/18/24,70.1,73,70.1,72.3,393,852035,61231135.6
9/13/24,68,70.5,68,70.1,212,288488,19926306.9
9/12/24,68.5,69,67.9,68,356,224215,15316494
9/11/24,69.1,69.5,67.9,68.1,285,270363,18394105.7
9/10/24,68.7,70,67.7,68,448,231692,15777728.6
9/9/24,69.7,70,68.6,68.9,361,182756,12620737
9/6/24,70,70.5,69.7,69.9,173,201214,14076474.5
9/5/24,70,71,69.8,70,297,977329,68665614.1
9/4/24,68.2,70,68,69.6,346,1110246,77156487.5
9/3/24,68.7,68.8,67.1,67.9,437,581546,39517699.5
9/2/24,69.7,70.9,68.5,69,457,335623,23301463
8/30/24,71,71.2,69.3,70.2,543,1386134,96594757.7
8/29/24,73.2,73.5,,69.6,442,6800829,472869601.3
8/28/24,74.4,74.5,72,72.6,395,156092,11452655.4
8/27/24,75.5,75.5,74.2,74.4,162,168588,12599266.3
8/26/24,76.5,77,75,75,258,295064,22227515.4
8/23/24,77.3,77.3,76,76,206,155865,11930988
8/22/24,77.9,77.9,77.1,77.1,84,22265,1722672.1
8/21/24,77.2,78,77,77.9,113,1433359,111744308.7
8/20/24,77.2,77.5,76.8,77,159,348102,26848376.1
8/16/24,78,78,77.2,77.2,120,280162,21638908.3
8/15/24,76.5,77.5,76.5,77.2,140,94761,7303750.7
8/14/24,75.9,76.5,75.1,76,208,162270,12333096.2
8/13/24,75.3,75.9,74.8,75.1,149,142034,10667585.9
8/12/24,76,76.2,75,75.6,132,164812,12419178.6
8/9/24,74.5,76.6,74.5,75.7,177,206158,15641779.9
8/8/24,74,75,73.9,74.5,200,2054574,153023170.3
8/7/24,74,74.4,73.6,73.7,121,151782,11192146.4
8/6/24,73.6,74.5,73.6,74,113,83643,6185269.9
8/5/24,75.4,75.4,73.6,73.9,263,235479,17454152.4
8/2/24,75.5,75.5,75.1,75.2,132,98966,7452902.3
8/1/24,75.1,75.9,75,75.5,109,730284,55070776.4
7/31/24,75.6,75.9,74.7,74.9,208,135162,10135790.2
7/30/24,76.3,76.3,75.7,75.8,143,475447,36127727.3
7/29/24,76.5,76.5,76,76,146,170719,12989857.7
7/26/24,76.8,76.9,76.2,76.5,66,75485,5794736.9
7/25/24,76.9,77,75.9,76.1,153,407569,31105343.5
7/24/24,75.8,76.8,75.7,76.6,93,48884,3721070.8
7/23/24,76,76.4,75.6,75.9,178,137512,10445305.7
