Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
7/17/23,2.5,2.6,2.5,2.5,102,898693,2252822.1
7/14/23,2.6,2.7,2.5,2.6,157,2602866,6728387.7
7/13/23,2.6,2.6,2.4,2.5,259,3672101,9257486.7
7/12/23,2.6,2.8,2.5,2.6,278,6010788,15725020.2
7/11/23,2.6,2.8,2.5,2.6,496,13689586,35914427.9
7/10/23,2.5,2.6,2.4,2.5,235,6007085,14973574.1
7/7/23,2.4,2.5,2.2,2.4,352,10878921,25739588.2
7/6/23,2.2,2.4,2.1,2.4,240,5329822,12137142.2
7/5/23,2.2,2.2,2.1,2.1,59,161169,340389.3
7/4/23,2.2,2.2,2,2.1,62,298034,623881.5
6/28/23,2,2.2,2,2.1,46,227613,476984.3
6/27/23,2.1,2.1,2,2.1,24,28540,57569
6/26/23,2,2.1,2,2.1,65,997483,2076496.9
6/23/23,2.1,2.1,2,2,49,210640,421447.3
6/22/23,2.1,2.1,2,2,16,35418,71172.8
6/21/23,2,2.1,2,2,11,57791,116682
6/20/23,2,2.1,2,2,12,101813,203777.1
6/19/23,2,2.1,2,2,60,988484,1976990.1
6/16/23,2.1,2.1,2,2,16,64968,131111.1
6/15/23,2.1,2.1,2,2,72,1151510,2313261.9
6/14/23,2.1,2.2,2,2.1,50,1443154,3002434.3
6/13/23,2.1,2.2,2,2.1,91,2643530,5545209.6
6/12/23,2,2.1,1.9,2,150,1750681,3501315.1
6/9/23,1.9,2,1.9,1.9,30,125207,238393.3
6/8/23,2,2,1.9,1.9,5,8,15.6
6/7/23,1.9,2,1.9,1.9,34,140746,268018.2
6/6/23,2,2,1.9,1.9,7,28603,54804
6/5/23,2,2.1,2,2,56,291676,583602.7
6/2/23,2,2,1.9,1.9,12,33328,66195.6
6/1/23,1.9,2,1.8,2,84,1087357,2096305.6
5/31/23,1.9,1.9,1.8,1.8,21,146279,263830.1
5/30/23,1.9,1.9,1.8,1.9,23,188569,339994.5
5/29/23,1.9,1.9,1.8,1.9,20,274787,518095.2
5/26/23,1.8,1.9,1.8,1.9,35,156214,282477.2
