Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
6/12/23,54.9,55.4,53.9,55,31,29455,1607841
6/9/23,54.7,56.5,53.9,55.6,25,2329,128658.7
6/8/23,57,58,53.9,57.8,33,7985,459273.1
6/7/23,54.1,57.9,52.7,57,34,13218,748418.8
6/6/23,56.1,56.4,53.5,54.4,17,627,34324.7
6/5/23,57.4,57.4,56.3,56.9,5,3675,209137.5
6/2/23,56.1,56.2,56,56.1,10,2564,143774
6/1/23,57.1,57.1,56,56,9,1551,87407
5/31/23,55,57,55,56.7,9,2226,124617.1
5/30/23,56,56,52,52.3,34,14210,752000.9
5/29/23,58.5,58.5,56,56.1,21,5094,286841.1
5/26/23,57.1,59,57.1,57.2,22,3128,178882.6
5/25/23,61,61,57.1,57.2,25,5630,324265.5
5/24/23,62,62,58.2,58.4,21,940,56979.1
5/23/23,55.8,65,55.8,61.4,198,84271,5192307.8
5/22/23,62.5,62.5,56,57.5,50,9013,525795.9
5/19/23,60,64.3,59.3,61.2,267,75417,4651804.1
5/18/23,52.7,60.6,52,60.2,438,155808,8988463.2
5/17/23,50.5,52.5,49.7,52.2,51,7951,411164.3
5/16/23,50.6,50.6,50,50,20,947,47639.6
5/15/23,52,52,50.7,50.7,4,717,36362.2
5/12/23,50.8,52.3,50.5,50.6,8,901,45608.3
5/11/23,50.6,52.7,50.5,52.5,18,13241,687382.4
5/10/23,56,56,50.2,51.5,19,1950,99099.9
5/9/23,49.7,59,49,53.5,86,8059,423240.7
5/8/23,50.2,50.2,50,50.1,5,3080,154416
5/4/23,50.7,50.7,49.5,49.5,5,60,2982
5/3/23,50.8,50.8,49.5,49.5,14,14678,730493.2
5/2/23,50,51.2,49.1,49.6,27,1799,90051.4
4/28/23,50.1,51.2,50,50.6,25,4641,232130.2
4/27/23,50.2,51.7,50,50.1,20,5629,281627.9
4/26/23,51.5,52.6,50,50.2,36,9136,461281.8
4/25/23,50.5,51.9,50.5,51.5,24,1965,100395.5
4/24/23,50.1,53,50,50.1,30,13180,660774.7
4/21/23,51,51.4,50,51.4,15,1757,89795
4/20/23,50,51,50,50.2,17,762,38122.1
4/19/23,50,50.5,49.9,50.3,21,2852,143076.9
4/18/23,50.7,50.7,50,50,98,8953,448650.4
4/17/23,51,51,50.7,50.7,22,3824,194272.5
4/12/23,51,51,50.7,51,8,547,27892.5
4/11/23,51,51,50.8,50.9,11,2645,134645
4/10/23,50.1,51.9,50,51,24,2684,135587.4
4/6/23,51.9,52,50,50.4,70,15621,792324.5
4/4/23,51.2,51.2,50.5,50.5,4,740,37377
4/3/23,50.5,50.5,50.3,50.5,26,815,41117.5
3/31/23,51,52.8,50,50.1,29,1849,92633.2
3/30/23,51,51,50.3,50.4,18,2447,123266.7
3/29/23,52.3,52.3,50,51,34,5984,300186.8
3/28/23,50.7,50.7,50.7,50.9,3,60,3042
3/27/23,53,53,50.5,50.9,57,6170,317011.6
3/24/23,51.6,53,51.6,52.4,19,7364,385636
3/23/23,52,52,52,52,9,1255,65260
3/22/23,52,52.5,51,51.5,63,8394,435234.2
3/21/23,52.3,52.5,51.9,51.9,33,4964,257860.8
3/20/23,52.5,52.5,51.2,51.4,70,14578,755158.3
3/17/23,52.5,52.5,51.8,52.5,37,13806,723970.6
3/16/23,53,53,52.3,52.7,65,20528,1085439.8
