Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
2/16/23,564.25,598.5,564,568.25,10,115,65344.5
2/15/23,590,590.25,590,600,4,31,18290.5
2/14/23,590,598,590,600,5,40,23760
2/13/23,598,599,598,600,2,2,1197
2/10/23,599,600.75,599,600,6,251,150599.75
2/8/23,599,599,599,601.75,1,1,599
2/7/23,595,610,595,601.75,11,1207,726172.75
2/6/23,599.5,599.5,562.5,599.5,3,15,8949.5
2/3/23,599.5,599.5,599.5,599.5,11,19700,11810150
1/30/23,599.5,599.75,540,599.5,5,30,17481.5
1/27/23,541,599,541,599.5,4,24,14318
1/26/23,540,540,540,599.5,1,1,540
1/24/23,590,590,540,599.5,10,98,55115
1/23/23,600,600,581,599.5,21,2562,1537027.25
1/20/23,585,600,585,597.75,21,87635,52579076.75
1/19/23,549.75,600,549.75,592.25,10,110,65152.5
1/18/23,529.75,529.75,529.75,554,2,29,15362.75
1/13/23,550,550,550,554,2,5,2750
1/11/23,554.75,554.75,510,554,5,5,2613
1/5/23,546,555,546,554,5,113,62608.25
1/2/23,518.25,518.25,516,559.5,3,41,21178.25
12/29/22,554,560,554,559.5,8,42,23434
12/27/22,516,516,516,559.5,1,40,20640
12/21/22,560,560,559.25,559.5,7,447,250089.25
12/20/22,512,512,511,511,2,30,15340
12/16/22,590,594,590,511,5,31,18294
12/15/22,504,504,503,511,2,88,44266
12/14/22,500,500,500,511,1,2,1000
12/13/22,530,530,530,511,1,1,530
12/8/22,511.25,511.25,511.25,511,2,11,5623.75
12/5/22,520,520,512,511,4,41,21141.5
12/2/22,538,538,520,511,2,26,13952
12/1/22,529.75,529.75,529.75,511,1,5,2648.75
11/30/22,529.75,529.75,529.75,511,1,1,529.75
11/29/22,520,529.75,520,511,4,9,4689.75
11/28/22,511,511,511,511,4,102,52122
11/24/22,539,539,505,505,12,17918,9049174
11/23/22,515,515,515,529.75,5,50,25750
11/22/22,528,530,504.25,529.75,7,2524,1336849.75
11/21/22,504,530,504,530,3,488,251147
11/16/22,505.75,520,505.75,500,2,73,37831.75
11/15/22,520,520,520,500,1,10,5200
11/11/22,523,523,523,500,1,1,523
11/10/22,500,500,500,500,1,1,500
11/9/22,530,530,530,500,1,20,10600
11/8/22,500.25,500.25,500,500,4,78,39001.75
11/4/22,501.25,510,500,500,11,297,148662.25
11/3/22,510,510,510,500,2,17,8670
11/2/22,515,515,515,500,2,3,1545
11/1/22,515,515,515,500,1,1,515
10/28/22,500.5,500.5,500.5,500,1,27,13513.5
10/27/22,520,520,500.25,500,2,35,17706.25
10/25/22,520,520,500,500,6,430,215225
10/21/22,524,524,516.5,516.5,5,2514,1298556
10/20/22,516.5,516.5,516.5,513.25,1,1,516.5
10/19/22,525,525,525,513.25,1,2,1050
10/18/22,515,515,515,513.25,2,2,1030
10/14/22,525,525,525,513.25,1,7,3675
10/13/22,515,515,515,513.25,3,11,5665
10/12/22,525,525,520,513.25,3,6,3130
10/11/22,520,520,520,513.25,1,7,3640
10/7/22,515,515,515,513.25,1,4,2060
10/6/22,514,535,514,513.25,4,13,6926.25
10/5/22,525,525,500,513.25,9,157,80707.25
10/4/22,520,520,520,525,3,98,50960
9/30/22,530,530,530,525,1,3,1590
9/28/22,525,525,525,525,2,231,121275
9/27/22,525,525,525,515.75,3,89,46725
9/23/22,515.5,516,515,515.75,12,190,97991.25
9/22/22,515.5,535,515.5,529.75,2,137,72573.5
9/21/22,515.25,515.25,515.25,515.25,1,5,2576.25
9/20/22,515.25,515.25,515.25,515.25,2,2324,1197441
9/19/22,520,520,520,515.25,4,65,33800
9/16/22,529,529,515,515.25,13,461,237576.75
9/15/22,525,529,525,525.25,6,131498,69046628.25
9/14/22,525,525,525,525,3,28700,15067500
9/13/22,529,529,529,528.25,1,1,529
9/12/22,517,530,515,528.25,5,38,19814.5
9/9/22,525,530,516,528.25,3,9,4723
9/8/22,525,530,525,528.25,8,85202,44731810
9/7/22,529.5,530,529.5,525,2,52,27535
9/6/22,527,527,525,525,41,301602,158347046
9/5/22,527,537.75,527,537.5,2,6,3205
9/2/22,536.5,537.75,536.5,537.5,5,1500,806386.25
9/1/22,536.5,536.5,536.5,527,1,1,536.5
8/31/22,510.25,510.25,510.25,527,1,2,1020.5
8/30/22,528,528,528,527,1,7,3696
8/29/22,527,527,527,527,1,100,52700
8/26/22,536,536,536,527,1,1,536
8/25/22,510,510,510,527,1,1,510
8/24/22,527,527,527,527,1,2,1054
8/23/22,538,538,520,527,4,22,11797.5
8/19/22,501,538,501,527,7,112,58775.5
8/18/22,492,520,492,519.5,8,613,318508
8/15/22,496,520,496,500,8,523,261528
8/12/22,498.5,499,491.5,497,6,182,90436.5
8/10/22,500,500,500,510,1,1,500
8/9/22,510,510,510,510,3,379,193290
8/8/22,510,510,510,508,1,1,510
8/5/22,508,510,508,508,4,5,2546
8/4/22,509,520,500,508,6,241,122448
8/3/22,505,505,505,505,1,188,94940
8/1/22,485,485,480.25,510,4,56,26967.5
7/29/22,500,510,500,510,2,180,91000
7/28/22,500,500,480,486.75,3,300,146000
7/27/22,480,500,480,498.75,10,856,426560
7/27/22,480,500,480,498.75,10,856,426560
7/26/22,500,500,500,488,1,1,500
7/25/22,488,488,488,488,2,1500,732000
7/20/22,500,500,500,491,1,2,1000
7/19/22,500,500,500,491,2,52,26000
7/18/22,491,491,490,491,2,110,54000
7/15/22,500,500,490,520,7,54,26585
7/12/22,500,500,500,520,1,1,500
7/11/22,500,500,500,520,3,11,5500
7/6/22,420,420,420,520,2,3,1260
6/29/22,520,520,520,520,1,124,64480
6/24/22,510,510,510,510,3,24,12240
6/17/22,510,510,510,510,5,2180,1111800
6/16/22,510,510,510,510,1,1,510
6/15/22,510,510,500,510,4,615,313640
6/13/22,500,520,500,509.25,2,3,1540
6/10/22,510,510,510,509.25,1,4,2040
6/9/22,500,500,490,509.25,6,57,28100
6/8/22,500,510,500,509.25,9,1052,534735
6/7/22,510,510,505,510,3,9,4580
6/3/22,460,489.75,451,510,5,33,15023.5
5/31/22,500,500,500,510,1,5,2500
5/27/22,500,500,500,510,1,10,5000
